height,nTime,nonce,nDifficulty,average_hash_calcualtions,targetHash
182400,1338489443,449331301,1591099,6833719200898422,0000000000000a8b5f0000000000000000000000000000000000000000000000
182600,1338607308,2861401300,1591099,6833719200898422,0000000000000a8b5f0000000000000000000000000000000000000000000000
182800,1338711858,3223009743,1591099,6833719200898422,0000000000000a8b5f0000000000000000000000000000000000000000000000
183000,1338826417,3937149754,1591099,6833719200898422,0000000000000a8b5f0000000000000000000000000000000000000000000000
183200,1338943199,4210803161,1591099,6833719200898422,0000000000000a8b5f0000000000000000000000000000000000000000000000
183400,1339063309,1947484181,1591099,6833719200898422,0000000000000a8b5f0000000000000000000000000000000000000000000000
183600,1339183319,827710772,1583202,6799800835250306,0000000000000a98d60000000000000000000000000000000000000000000000
183800,1339286669,2872184065,1583202,6799800835250306,0000000000000a98d60000000000000000000000000000000000000000000000
184000,1339387343,1562466262,1583202,6799800835250306,0000000000000a98d60000000000000000000000000000000000000000000000
184200,1339511349,1051800755,1583202,6799800835250306,0000000000000a98d60000000000000000000000000000000000000000000000
184400,1339619535,1625432842,1583202,6799800835250306,0000000000000a98d60000000000000000000000000000000000000000000000
184600,1339734713,3279847014,1583202,6799800835250306,0000000000000a98d60000000000000000000000000000000000000000000000
184800,1339848045,3885002289,1583202,6799800835250306,0000000000000a98d60000000000000000000000000000000000000000000000
185000,1339951317,3094707360,1583202,6799800835250306,0000000000000a98d60000000000000000000000000000000000000000000000
185200,1340057706,1664018596,1583202,6799800835250306,0000000000000a98d60000000000000000000000000000000000000000000000
185400,1340170732,3450039118,1583202,6799800835250306,0000000000000a98d60000000000000000000000000000000000000000000000
185600,1340297998,339490291,1726592,7415660060095860,00000000000009b78a0000000000000000000000000000000000000000000000
185800,1340415899,1258467231,1726592,7415660060095860,00000000000009b78a0000000000000000000000000000000000000000000000
186000,1340523784,2438524980,1726592,7415660060095860,00000000000009b78a0000000000000000000000000000000000000000000000
186200,1340644026,3705305211,1726592,7415660060095860,00000000000009b78a0000000000000000000000000000000000000000000000
186400,1340761344,4236466442,1726592,7415660060095860,00000000000009b78a0000000000000000000000000000000000000000000000
186600,1340875375,3754053147,1726592,7415660060095860,00000000000009b78a0000000000000000000000000000000000000000000000
186800,1341000083,577105520,1726592,7415660060095860,00000000000009b78a0000000000000000000000000000000000000000000000
187000,1341123606,1446681606,1726592,7415660060095860,00000000000009b78a0000000000000000000000000000000000000000000000
187200,1341235978,3226563696,1726592,7415660060095860,00000000000009b78a0000000000000000000000000000000000000000000000
187400,1341351350,3564863103,1726592,7415660060095860,00000000000009b78a0000000000000000000000000000000000000000000000
187600,1341465754,765722940,1751481,7522554734795000,0000000000000994310000000000000000000000000000000000000000000000
187800,1341582957,1189435503,1751481,7522554734795000,0000000000000994310000000000000000000000000000000000000000000000
188000,1341687831,1230460449,1751481,7522554734795000,0000000000000994310000000000000000000000000000000000000000000000
188200,1341799205,4239004009,1751481,7522554734795000,0000000000000994310000000000000000000000000000000000000000000000
188400,1341910323,1090980343,1751481,7522554734795000,0000000000000994310000000000000000000000000000000000000000000000
188600,1342027021,3299910681,1751481,7522554734795000,0000000000000994310000000000000000000000000000000000000000000000
188800,1342150254,1351887715,1751481,7522554734795000,0000000000000994310000000000000000000000000000000000000000000000
189000,1342253372,4289883495,1751481,7522554734795000,0000000000000994310000000000000000000000000000000000000000000000
189200,1342366000,1544660202,1751481,7522554734795000,0000000000000994310000000000000000000000000000000000000000000000
189400,1342484686,1345218611,1751481,7522554734795000,0000000000000994310000000000000000000000000000000000000000000000
189600,1342588007,4074854240,1866419,8016211934214524,00000000000008fd2e0000000000000000000000000000000000000000000000
189800,1342704570,485913854,1866419,8016211934214524,00000000000008fd2e0000000000000000000000000000000000000000000000
190000,1342824816,2168689063,1866419,8016211934214524,00000000000008fd2e0000000000000000000000000000000000000000000000
190200,1342944639,2957830929,1866419,8016211934214524,00000000000008fd2e0000000000000000000000000000000000000000000000
190400,1343060448,3579272197,1866419,8016211934214524,00000000000008fd2e0000000000000000000000000000000000000000000000
190600,1343170720,929900357,1866419,8016211934214524,00000000000008fd2e0000000000000000000000000000000000000000000000
190800,1343276711,2816194782,1866419,8016211934214524,00000000000008fd2e0000000000000000000000000000000000000000000000
191000,1343383663,1068497931,1866419,8016211934214524,00000000000008fd2e0000000000000000000000000000000000000000000000
191200,1343479591,2177940081,1866419,8016211934214524,00000000000008fd2e0000000000000000000000000000000000000000000000
191400,1343591657,3968655338,1866419,8016211934214524,00000000000008fd2e0000000000000000000000000000000000000000000000
191600,1343689492,3750168563,2036702,8747569195959694,000000000000083cc90000000000000000000000000000000000000000000000
191800,1343824615,3614106027,2036702,8747569195959694,000000000000083cc90000000000000000000000000000000000000000000000
192000,1343933263,1570276871,2036702,8747569195959694,000000000000083cc90000000000000000000000000000000000000000000000
192200,1344039162,153741996,2036702,8747569195959694,000000000000083cc90000000000000000000000000000000000000000000000
192400,1344155039,190614056,2036702,8747569195959694,000000000000083cc90000000000000000000000000000000000000000000000
192600,1344273711,1455409230,2036702,8747569195959694,000000000000083cc90000000000000000000000000000000000000000000000
192800,1344386086,1093608030,2036702,8747569195959694,000000000000083cc90000000000000000000000000000000000000000000000
193000,1344491921,967003487,2036702,8747569195959694,000000000000083cc90000000000000000000000000000000000000000000000
193200,1344597879,3930148914,2036702,8747569195959694,000000000000083cc90000000000000000000000000000000000000000000000
193400,1344697824,2546395545,2036702,8747569195959694,000000000000083cc90000000000000000000000000000000000000000000000
193600,1344807796,705949297,2190899,9409841274294206,00000000000007a85e0000000000000000000000000000000000000000000000
193800,1344916601,1425350002,2190899,9409841274294206,00000000000007a85e0000000000000000000000000000000000000000000000
194000,1345024979,3670232770,2190899,9409841274294206,00000000000007a85e0000000000000000000000000000000000000000000000
194200,1345131240,143860490,2190899,9409841274294206,00000000000007a85e0000000000000000000000000000000000000000000000
194400,1345253676,2838941013,2190899,9409841274294206,00000000000007a85e0000000000000000000000000000000000000000000000
194600,1345372351,3071954770,2190899,9409841274294206,00000000000007a85e0000000000000000000000000000000000000000000000
194800,1345462387,4034979233,2190899,9409841274294206,00000000000007a85e0000000000000000000000000000000000000000000000
195000,1345557527,1861660843,2190899,9409841274294206,00000000000007a85e0000000000000000000000000000000000000000000000
195200,1345667824,1363361811,2190899,9409841274294206,00000000000007a85e0000000000000000000000000000000000000000000000
195400,1345771203,170553883,2190899,9409841274294206,00000000000007a85e0000000000000000000000000000000000000000000000
195600,1345893829,2247926398,2440679,10482640130322812,00000000000006dfbe0000000000000000000000000000000000000000000000
195800,1346000337,1672292733,2440679,10482640130322812,00000000000006dfbe0000000000000000000000000000000000000000000000
196000,1346109212,2298528876,2440679,10482640130322812,00000000000006dfbe0000000000000000000000000000000000000000000000
196200,1346221640,4061898267,2440679,10482640130322812,00000000000006dfbe0000000000000000000000000000000000000000000000
196400,1346328264,3496587051,2440679,10482640130322812,00000000000006dfbe0000000000000000000000000000000000000000000000
196600,1346445699,1224325146,2440679,10482640130322812,00000000000006dfbe0000000000000000000000000000000000000000000000
196800,1346558782,2288369708,2440679,10482640130322812,00000000000006dfbe0000000000000000000000000000000000000000000000
197000,1346660424,2242495076,2440679,10482640130322812,00000000000006dfbe0000000000000000000000000000000000000000000000
197200,1346780632,340936386,2440679,10482640130322812,00000000000006dfbe0000000000000000000000000000000000000000000000
197400,1346872827,426366657,2440679,10482640130322812,00000000000006dfbe0000000000000000000000000000000000000000000000
197600,1346975251,566926385,2694089,11571024411618262,000000000000063a380000000000000000000000000000000000000000000000
197800,1347078275,3862578556,2694089,11571024411618262,000000000000063a380000000000000000000000000000000000000000000000
198000,1347198702,299191059,2694089,11571024411618262,000000000000063a380000000000000000000000000000000000000000000000
198200,1347311883,3124588413,2694089,11571024411618262,000000000000063a380000000000000000000000000000000000000000000000
198400,1347428217,59983405,2694089,11571024411618262,000000000000063a380000000000000000000000000000000000000000000000
198600,1347549746,3240875022,2694089,11571024411618262,000000000000063a380000000000000000000000000000000000000000000000
198800,1347653693,3662197775,2694089,11571024411618262,000000000000063a380000000000000000000000000000000000000000000000
199000,1347777156,2431094157,2694089,11571024411618262,000000000000063a380000000000000000000000000000000000000000000000
199200,1347882537,3491352152,2694089,11571024411618262,000000000000063a380000000000000000000000000000000000000000000000
199400,1347979759,3659066603,2694089,11571024411618262,000000000000063a380000000000000000000000000000000000000000000000
199600,1348100307,223352604,2864184,12301577519373468,00000000000005db8b0000000000000000000000000000000000000000000000
199800,1348213360,3396506934,2864184,12301577519373468,00000000000005db8b0000000000000000000000000000000000000000000000
