height,fee,numberTXs,nTime,date_str,nonce,nbits,nDifficulty,average_hash_calcualtions,blockhash,targetHash
5750,0,1,1235724273,Fri 27 Feb 2009 08:44:33 GMT,3844423195,486604799,1,4295032832,000000009d9315e82b2936d2a1a2909cd396ada2e25559e9b849963a6caadf4d,00000000ffff0000000000000000000000000000000000000000000000000000
5760,0,1,1235731249,Fri 27 Feb 2009 10:40:49 GMT,201108046,486604799,1,4295032832,00000000cb6837d0f4a6a7e8dc60012b3dbfb741166685b10798f2c5eea2224d,00000000ffff0000000000000000000000000000000000000000000000000000
5770,0,1,1235737714,Fri 27 Feb 2009 12:28:34 GMT,3711919616,486604799,1,4295032832,0000000011208966c8f880555b817111e57b091aa87d7001d9fb9d9f82a70e01,00000000ffff0000000000000000000000000000000000000000000000000000
5780,0,1,1235744731,Fri 27 Feb 2009 14:25:31 GMT,795864340,486604799,1,4295032832,0000000012650c830b5f7274c1161ac090ab727a457fd25dbe436137ced84363,00000000ffff0000000000000000000000000000000000000000000000000000
5790,0,1,1235752691,Fri 27 Feb 2009 16:38:11 GMT,2499593222,486604799,1,4295032832,00000000ab7e34e40570e019b8f9f8d3cca13b293244f38b6dd40992ebcdd61f,00000000ffff0000000000000000000000000000000000000000000000000000
5800,0,1,1235759543,Fri 27 Feb 2009 18:32:23 GMT,1569117704,486604799,1,4295032832,00000000c93c9874db8d899f8409a98980d3cf2b0d776aa8e18e82a961d7eafc,00000000ffff0000000000000000000000000000000000000000000000000000
5810,0,1,1235767024,Fri 27 Feb 2009 20:37:04 GMT,2764439301,486604799,1,4295032832,000000002b2a480b297c264ed72b6bdd5a50d6e2d767dbed63aac4aae29f4503,00000000ffff0000000000000000000000000000000000000000000000000000
5820,0,1,1235775083,Fri 27 Feb 2009 22:51:23 GMT,208815333,486604799,1,4295032832,00000000c076aa90887730d73d4999d2d888ada30044aacf22534212bb982a50,00000000ffff0000000000000000000000000000000000000000000000000000
5830,0,1,1235784142,Sat 28 Feb 2009 01:22:22 GMT,241028172,486604799,1,4295032832,00000000cdeb81c95c5e4bf2a5afd6d63cc07a2e00bf09ff93363fe2351fcac6,00000000ffff0000000000000000000000000000000000000000000000000000
5840,0,1,1235793000,Sat 28 Feb 2009 03:50:00 GMT,2461613833,486604799,1,4295032832,000000007f87a3fc3a4c47760cd2e6df646be144198714dc1ba6240eb90ef35e,00000000ffff0000000000000000000000000000000000000000000000000000
5850,0,1,1235802204,Sat 28 Feb 2009 06:23:24 GMT,246353974,486604799,1,4295032832,00000000cfaf10860f83364520541f536e50fa35cc0907592caf8e322e0fa7b3,00000000ffff0000000000000000000000000000000000000000000000000000
5860,0,1,1235809486,Sat 28 Feb 2009 08:24:46 GMT,439839535,486604799,1,4295032832,00000000f38367acbcdf031b784f66ce4dee8274ae8007e68db34475b8cf707d,00000000ffff0000000000000000000000000000000000000000000000000000
5870,0,1,1235818940,Sat 28 Feb 2009 11:02:20 GMT,1215233308,486604799,1,4295032832,00000000524a5789deef37e630a93efb34117b75e0907c68745d2634d0c9b4e0,00000000ffff0000000000000000000000000000000000000000000000000000
5880,0,1,1235828355,Sat 28 Feb 2009 13:39:15 GMT,3727877140,486604799,1,4295032832,000000003eb751f538e66bf2d6ce2131184b11e3e804a87b4a839b1f50a1ee14,00000000ffff0000000000000000000000000000000000000000000000000000
5890,0,1,1235835759,Sat 28 Feb 2009 15:42:39 GMT,174444840,486604799,1,4295032832,0000000044f729c68ab2eff4e29ef228d676f93df405db00620703db33f2d48c,00000000ffff0000000000000000000000000000000000000000000000000000
5900,0,1,1235844652,Sat 28 Feb 2009 18:10:52 GMT,1617216052,486604799,1,4295032832,00000000b81a499a58a1c13ca64f6f2bd072bab8146e3067b29dcc1eab71e926,00000000ffff0000000000000000000000000000000000000000000000000000
5910,0,1,1235851570,Sat 28 Feb 2009 20:06:10 GMT,2237794354,486604799,1,4295032832,000000000178c9e89ca1e4efb08deb3acc1c5bb3f7ba212417c1080cb8dec830,00000000ffff0000000000000000000000000000000000000000000000000000
5920,0,1,1235861993,Sat 28 Feb 2009 22:59:53 GMT,1804526903,486604799,1,4295032832,000000004186d7b78d2f7ad10b70e32015a8869680063689546b734fcabbe896,00000000ffff0000000000000000000000000000000000000000000000000000
5930,0,1,1235871496,Sun 01 Mar 2009 01:38:16 GMT,3773181467,486604799,1,4295032832,000000009c8e1a859cba27443d5945a7f15553bd9f3067357695dad0850f88c4,00000000ffff0000000000000000000000000000000000000000000000000000
5940,0,1,1235880674,Sun 01 Mar 2009 04:11:14 GMT,357972518,486604799,1,4295032832,000000003f87fa6d28f979128c1e89cf6bb239f885d7d811cfe7e6d10ca9bb2e,00000000ffff0000000000000000000000000000000000000000000000000000
5960,0,1,1235897200,Sun 01 Mar 2009 08:46:40 GMT,209603634,486604799,1,4295032832,00000000a70804e462feebaf48f2ccf36c646c84e5de8e589a90c0b703e7c4c7,00000000ffff0000000000000000000000000000000000000000000000000000
5970,0,1,1235904684,Sun 01 Mar 2009 10:51:24 GMT,2285139495,486604799,1,4295032832,000000007dcbd6505710437090b76273870914ffea29ee61958f6f06240b1590,00000000ffff0000000000000000000000000000000000000000000000000000
5980,0,1,1235911385,Sun 01 Mar 2009 12:43:05 GMT,1438236446,486604799,1,4295032832,000000005795a59fb1b1ec304af65a747a73bcd66c6200286392e8c47375a924,00000000ffff0000000000000000000000000000000000000000000000000000
5990,0,1,1235920590,Sun 01 Mar 2009 15:16:30 GMT,882434582,486604799,1,4295032832,00000000b05ae9b737d5d518dde28f7a51f265606691e2c1fb5c6f05a7f3524a,00000000ffff0000000000000000000000000000000000000000000000000000
6000,0,1,1235927934,Sun 01 Mar 2009 17:18:54 GMT,3598075177,486604799,1,4295032832,00000000dbbb79792303bdd1c6c4d7ab9c21bba0667213c2eca955e11230c5a5,00000000ffff0000000000000000000000000000000000000000000000000000
6010,0,1,1235933574,Sun 01 Mar 2009 18:52:54 GMT,2941109530,486604799,1,4295032832,000000002d099cb0497257d14889b8291cf70642f41d3c4784e15d16b65dd961,00000000ffff0000000000000000000000000000000000000000000000000000
6020,0,1,1235944295,Sun 01 Mar 2009 21:51:35 GMT,2553504308,486604799,1,4295032832,000000003f013115cee88169bc8eadc95cb705f06290e69504d6a98980d89171,00000000ffff0000000000000000000000000000000000000000000000000000
6030,0,1,1235953638,Mon 02 Mar 2009 00:27:18 GMT,2159680052,486604799,1,4295032832,000000003dcaf686111dad3abb033d7916455eed7dbe8f3fada0e5cb1847b7a3,00000000ffff0000000000000000000000000000000000000000000000000000
6040,0,1,1235960123,Mon 02 Mar 2009 02:15:23 GMT,285182862,486604799,1,4295032832,00000000c31eff0d8109e3597f9ca4a123f91f562b519a0aa37a68b2af961b56,00000000ffff0000000000000000000000000000000000000000000000000000
6050,0,1,1235967220,Mon 02 Mar 2009 04:13:40 GMT,2359486227,486604799,1,4295032832,0000000084586ec14535fded4476cb93f95d764c5be84b2f81153470986293d5,00000000ffff0000000000000000000000000000000000000000000000000000
6060,0,1,1235977213,Mon 02 Mar 2009 07:00:13 GMT,811008045,486604799,1,4295032832,00000000731b601cea4acf3f15a530eef752e5530849b9a5b565f4aed006df25,00000000ffff0000000000000000000000000000000000000000000000000000
6070,0,1,1235984061,Mon 02 Mar 2009 08:54:21 GMT,4093786920,486604799,1,4295032832,00000000fd8ce4faf105deace49d2e0477771855e02a6ddaa76f6f9f4d1abdd0,00000000ffff0000000000000000000000000000000000000000000000000000
6080,0,1,1235993189,Mon 02 Mar 2009 11:26:29 GMT,328864552,486604799,1,4295032832,00000000ecfbfde100399cde481b82f28d041e50655e7524efaebbae8b69ba5d,00000000ffff0000000000000000000000000000000000000000000000000000
6090,0,1,1236000063,Mon 02 Mar 2009 13:21:03 GMT,30651946,486604799,1,4295032832,00000000553d224a74bdc6718ab1659b68df8c761f86c4a4a16006b0b4b59bd0,00000000ffff0000000000000000000000000000000000000000000000000000
6100,0,1,1236009327,Mon 02 Mar 2009 15:55:27 GMT,2109206276,486604799,1,4295032832,00000000707f5eba0caca3b6e725956e92c62f68c114a239f49ca9cf2b043801,00000000ffff0000000000000000000000000000000000000000000000000000
6110,0,1,1236016719,Mon 02 Mar 2009 17:58:39 GMT,942492948,486604799,1,4295032832,00000000dac6dfbd3ee5ab827d0cb3a4a340ec66459f4f551b92e0b13e27108c,00000000ffff0000000000000000000000000000000000000000000000000000
6120,0,1,1236025662,Mon 02 Mar 2009 20:27:42 GMT,1151531825,486604799,1,4295032832,0000000045eebeb8dde04afe8706f42b549aa63cf8fa478e46917ef823335e44,00000000ffff0000000000000000000000000000000000000000000000000000
6130,0,1,1236031802,Mon 02 Mar 2009 22:10:02 GMT,786326786,486604799,1,4295032832,000000008393f20762c0fe982f60c125d3c29d549223caddcd30bed2123fed4f,00000000ffff0000000000000000000000000000000000000000000000000000
6140,0,1,1236041712,Tue 03 Mar 2009 00:55:12 GMT,2404957732,486604799,1,4295032832,00000000d39fb19e2d805d2603a5ee371464f8a4cced6ab327d54811887b8483,00000000ffff0000000000000000000000000000000000000000000000000000
6150,0,1,1236048089,Tue 03 Mar 2009 02:41:29 GMT,327587641,486604799,1,4295032832,00000000c16d6d41c658e786371d22c808b1fb366408536dcf80398cf38ff9bd,00000000ffff0000000000000000000000000000000000000000000000000000
6160,0,1,1236058735,Tue 03 Mar 2009 05:38:55 GMT,183685428,486604799,1,4295032832,0000000068975438bbac81a6b529250759fcb7a5be799b6e90058590b45422b4,00000000ffff0000000000000000000000000000000000000000000000000000
6170,0,1,1236068089,Tue 03 Mar 2009 08:14:49 GMT,1765046016,486604799,1,4295032832,00000000394cc54dee47569153413f1ccba4524d37746de5a74a1d2da3fadc32,00000000ffff0000000000000000000000000000000000000000000000000000
6180,0,1,1236075010,Tue 03 Mar 2009 10:10:10 GMT,42995494,486604799,1,4295032832,00000000c90d2b130f106b815f0124d5dabd578c4cb411e7899f7f39b34900b1,00000000ffff0000000000000000000000000000000000000000000000000000
6190,0,1,1236083606,Tue 03 Mar 2009 12:33:26 GMT,45344044,486604799,1,4295032832,00000000dcb2953968350328c7e0198d4f1ccbf21df2896e6c131a207abcd2bb,00000000ffff0000000000000000000000000000000000000000000000000000
6200,0,1,1236091245,Tue 03 Mar 2009 14:40:45 GMT,2249377822,486604799,1,4295032832,00000000670dfcebdfff4c8c0ef726645b0c51400b464b9f55c73e6377f160cc,00000000ffff0000000000000000000000000000000000000000000000000000
6210,0,1,1236099755,Tue 03 Mar 2009 17:02:35 GMT,3768074757,486604799,1,4295032832,00000000a6d82049de926fae94a37758bbb5c6ad8a301015b95b05cc096f0de4,00000000ffff0000000000000000000000000000000000000000000000000000
6220,0,1,1236107132,Tue 03 Mar 2009 19:05:32 GMT,3814212385,486604799,1,4295032832,00000000b6f7a2565b3dc0541f01c76803ad67c52d6249fe29d40ed22dd9a2de,00000000ffff0000000000000000000000000000000000000000000000000000
6230,0,1,1236115865,Tue 03 Mar 2009 21:31:05 GMT,3473180438,486604799,1,4295032832,00000000f7ee7b7d1595abfcf9b2a9d06cb365e11076b97ad6ee2b9674486158,00000000ffff0000000000000000000000000000000000000000000000000000
6240,0,1,1236123672,Tue 03 Mar 2009 23:41:12 GMT,336369,486604799,1,4295032832,000000001c3aa07efadd82e5e49117a01ccaa50634522c93f20c4479b6785558,00000000ffff0000000000000000000000000000000000000000000000000000
6250,0,1,1236131677,Wed 04 Mar 2009 01:54:37 GMT,890446642,486604799,1,4295032832,000000006e770b1ca94980e21a70ecce08431b2a15079693d099d7b7a94a14c2,00000000ffff0000000000000000000000000000000000000000000000000000
6260,0,1,1236141814,Wed 04 Mar 2009 04:43:34 GMT,3908249393,486604799,1,4295032832,0000000035d378f569eaac0e92e4a6133e4518dba47e4aaf3d86541a76c7c943,00000000ffff0000000000000000000000000000000000000000000000000000
6270,0,1,1236148821,Wed 04 Mar 2009 06:40:21 GMT,1470138376,486604799,1,4295032832,00000000927235e53245ffade6c852fa742e51265d4a4657c61d085ad9cafba7,00000000ffff0000000000000000000000000000000000000000000000000000
6280,0,1,1236153823,Wed 04 Mar 2009 08:03:43 GMT,439837703,486604799,1,4295032832,0000000006ddcb44f13e5221ce8e85f6f4cd239c4de6af2d86d886319ff55c68,00000000ffff0000000000000000000000000000000000000000000000000000
6290,0,1,1236162323,Wed 04 Mar 2009 10:25:23 GMT,60346160,486604799,1,4295032832,00000000a03e9095f0f0785c6502f5d25ba50967bc77ee63ffbdd34cc7045bdd,00000000ffff0000000000000000000000000000000000000000000000000000
6300,0,1,1236173055,Wed 04 Mar 2009 13:24:15 GMT,582167297,486604799,1,4295032832,00000000d75f53340a8ec23ae9396ac489ad788c2d1becba57a2e468b29bdee7,00000000ffff0000000000000000000000000000000000000000000000000000
6310,0,1,1236179691,Wed 04 Mar 2009 15:14:51 GMT,2463052566,486604799,1,4295032832,000000004d01cf13e444c7e3e6d79b7ac75a8712985de947710d2e5b2b99527f,00000000ffff0000000000000000000000000000000000000000000000000000
6320,0,1,1236188241,Wed 04 Mar 2009 17:37:21 GMT,446000172,486604799,1,4295032832,000000003481ff5d71910856ce839f5941e659ec472297aef821489bc368d3ea,00000000ffff0000000000000000000000000000000000000000000000000000
6330,0,1,1236197378,Wed 04 Mar 2009 20:09:38 GMT,1036223766,486604799,1,4295032832,000000006fc3e77516953428d1a272253b9cce64995145e6fee03cccc794a75a,00000000ffff0000000000000000000000000000000000000000000000000000
6340,0,1,1236205669,Wed 04 Mar 2009 22:27:49 GMT,1766812471,486604799,1,4295032832,00000000efd2d97de7c773f03ccda887ffd5e86b1290be4ded356a25147a0a0f,00000000ffff0000000000000000000000000000000000000000000000000000
6350,0,1,1236217608,Thu 05 Mar 2009 01:46:48 GMT,641810744,486604799,1,4295032832,000000006468ac6f353b6619057b3be1e44029731272ea2cf3e6bb7427f226ce,00000000ffff0000000000000000000000000000000000000000000000000000
6360,0,1,1236226312,Thu 05 Mar 2009 04:11:52 GMT,19130680,486604799,1,4295032832,00000000bdac76ae889c00504676e02c8be25af4a92539ac2641bb7e32014ddf,00000000ffff0000000000000000000000000000000000000000000000000000
6370,0,1,1236232821,Thu 05 Mar 2009 06:00:21 GMT,3581834784,486604799,1,4295032832,0000000002a4bee2cd31c6fa6784aa11fcf0cee7f0b29a9ef342e09b3b33e248,00000000ffff0000000000000000000000000000000000000000000000000000
6380,0,1,1236242433,Thu 05 Mar 2009 08:40:33 GMT,3361244198,486604799,1,4295032832,0000000087200ccff758617644f012bb91af2c0f690b7262fa1e756d38abbe8f,00000000ffff0000000000000000000000000000000000000000000000000000
6390,0,1,1236248694,Thu 05 Mar 2009 10:24:54 GMT,190627267,486604799,1,4295032832,00000000fb149a0767bd488d7cf9e913c1cf709d6dac767a6c77d6f9b5448ee8,00000000ffff0000000000000000000000000000000000000000000000000000
6400,0,1,1236255817,Thu 05 Mar 2009 12:23:37 GMT,364366881,486604799,1,4295032832,00000000584420c089821bdea32f64a73ad055ed814e90972f9108cc295517cf,00000000ffff0000000000000000000000000000000000000000000000000000
6410,0,1,1236263655,Thu 05 Mar 2009 14:34:15 GMT,1239915572,486604799,1,4295032832,000000009ec2ee43f67a560de84d578baca51447d83edcafb93311dc2255b1eb,00000000ffff0000000000000000000000000000000000000000000000000000
6420,0,1,1236270577,Thu 05 Mar 2009 16:29:37 GMT,122426884,486604799,1,4295032832,00000000bccc8a536caf4343d5554dae6e54e97373fbd41f7b0c56cbe3cc54cb,00000000ffff0000000000000000000000000000000000000000000000000000
6430,0,1,1236277991,Thu 05 Mar 2009 18:33:11 GMT,4164680502,486604799,1,4295032832,000000005a7b929d8c155d3d813cb95d61b50f1a5ad050a2df0d4ef5d3609cfc,00000000ffff0000000000000000000000000000000000000000000000000000
6440,0,1,1236285581,Thu 05 Mar 2009 20:39:41 GMT,2033700143,486604799,1,4295032832,00000000bd5b11b70c81f25faa5f68bd6cfe8995adbf24920c96239aa29e2842,00000000ffff0000000000000000000000000000000000000000000000000000
6450,0,1,1236293857,Thu 05 Mar 2009 22:57:37 GMT,2808465977,486604799,1,4295032832,00000000e061bce5df4c77b549ea1daa962e5fcf714dbd7b42e6c897c3c06cef,00000000ffff0000000000000000000000000000000000000000000000000000
6460,0,1,1236300664,Fri 06 Mar 2009 00:51:04 GMT,341065247,486604799,1,4295032832,000000006bf60389961c20d43c2404ac9530bd951a94a4e6d6f6ae16a7ae18ff,00000000ffff0000000000000000000000000000000000000000000000000000
6470,0,1,1236307561,Fri 06 Mar 2009 02:46:01 GMT,2708992046,486604799,1,4295032832,0000000032428f2545047f6e32b40ad6df7a96b2feb287467aa20013b2790f8d,00000000ffff0000000000000000000000000000000000000000000000000000
6480,0,1,1236315363,Fri 06 Mar 2009 04:56:03 GMT,304018994,486604799,1,4295032832,00000000abd5f5b6f9c105607d83d51a6c9a2407b734521272ad3e5910ad6858,00000000ffff0000000000000000000000000000000000000000000000000000
6490,0,1,1236321952,Fri 06 Mar 2009 06:45:52 GMT,3823953160,486604799,1,4295032832,000000005619d16344812b7a8e7bee7f286d31e9829bde188b7bc4410b63af52,00000000ffff0000000000000000000000000000000000000000000000000000
6500,0,1,1236330950,Fri 06 Mar 2009 09:15:50 GMT,56467253,486604799,1,4295032832,000000002dcb4a3fbf33a516ed4ae12d08f11c7bfc001271f9312a31eb6dbf52,00000000ffff0000000000000000000000000000000000000000000000000000
6510,0,1,1236336614,Fri 06 Mar 2009 10:50:14 GMT,820316698,486604799,1,4295032832,00000000e6dbc27bd2302cb2c2fb05c3b2f358cb3067e7f9bd2860458fabf96e,00000000ffff0000000000000000000000000000000000000000000000000000
6520,0,1,1236342949,Fri 06 Mar 2009 12:35:49 GMT,968189986,486604799,1,4295032832,000000005c6249dd02d3e46c71bf449e50b6ba16d0e241d7da1c7df3eb422901,00000000ffff0000000000000000000000000000000000000000000000000000
6530,0,1,1236350336,Fri 06 Mar 2009 14:38:56 GMT,3148298008,486604799,1,4295032832,000000007beda6164350c380e9a08950137741525ada674ff7b1ab143eb5b883,00000000ffff0000000000000000000000000000000000000000000000000000
6540,0,1,1236358869,Fri 06 Mar 2009 17:01:09 GMT,240101156,486604799,1,4295032832,000000001663b95c570bc4648bc2661053826575f4d61da0a08e3cd58af04dba,00000000ffff0000000000000000000000000000000000000000000000000000
6550,0,1,1236365089,Fri 06 Mar 2009 18:44:49 GMT,285147,486604799,1,4295032832,000000007e64ffcb7bb48166d78eec11a5f6382839e39ef93cca7ab069419290,00000000ffff0000000000000000000000000000000000000000000000000000
6560,0,1,1236374181,Fri 06 Mar 2009 21:16:21 GMT,3752752643,486604799,1,4295032832,000000008c20691cd9b2c56bc110a3d9a431cbd08ce60bb63958f779e5ab081c,00000000ffff0000000000000000000000000000000000000000000000000000
6570,0,1,1236379130,Fri 06 Mar 2009 22:38:50 GMT,2808900918,486604799,1,4295032832,00000000249b3caba98d7757fa078188b21ee3c73272c1c90392cfe8e070e08b,00000000ffff0000000000000000000000000000000000000000000000000000
6580,0,1,1236388073,Sat 07 Mar 2009 01:07:53 GMT,1497859868,486604799,1,4295032832,00000000b5e64339fcaed867719bf17b4416839403deeeba1ec96ce5ea8c2929,00000000ffff0000000000000000000000000000000000000000000000000000
6590,0,1,1236396722,Sat 07 Mar 2009 03:32:02 GMT,31603445,486604799,1,4295032832,00000000ad3094bffd4b5f035d1f9fb4ec32fe786faef94d6557136540715199,00000000ffff0000000000000000000000000000000000000000000000000000
6600,0,1,1236406309,Sat 07 Mar 2009 06:11:49 GMT,230414087,486604799,1,4295032832,00000000ed467a2513dd15679b22b20138d16b7b608f6ab79db482011fffa423,00000000ffff0000000000000000000000000000000000000000000000000000
6610,0,1,1236412283,Sat 07 Mar 2009 07:51:23 GMT,23785936,486604799,1,4295032832,00000000f3aa1ae6488992a477c94fff9401abdf4be1545fdc004a29569e3e8f,00000000ffff0000000000000000000000000000000000000000000000000000
6620,0,1,1236418799,Sat 07 Mar 2009 09:39:59 GMT,122928671,486604799,1,4295032832,0000000066b25775f936f1f49ecf24a5f35a35276c00ab59b0dc4b4668554523,00000000ffff0000000000000000000000000000000000000000000000000000
6630,0,1,1236426440,Sat 07 Mar 2009 11:47:20 GMT,2055615543,486604799,1,4295032832,000000006aaf40fd3d8ec376557c446d56be3048e3e50e80270da1f88f1671cc,00000000ffff0000000000000000000000000000000000000000000000000000
6640,0,1,1236436485,Sat 07 Mar 2009 14:34:45 GMT,2423184412,486604799,1,4295032832,000000009da10f71d6baa3c6e3494b7fdadf5ffaf5ac49bd95b5398816c45c11,00000000ffff0000000000000000000000000000000000000000000000000000
6650,0,1,1236445658,Sat 07 Mar 2009 17:07:38 GMT,2288392449,486604799,1,4295032832,000000000e3229b63edd78096bc263bc40cd9a4e184befb475e878c226be7319,00000000ffff0000000000000000000000000000000000000000000000000000
6660,0,1,1236451668,Sat 07 Mar 2009 18:47:48 GMT,4159500320,486604799,1,4295032832,00000000c743875e7268cdcaab1c226acf3bbb3e20c833218c7ce728575ef140,00000000ffff0000000000000000000000000000000000000000000000000000
6670,0,1,1236459632,Sat 07 Mar 2009 21:00:32 GMT,3109184048,486604799,1,4295032832,000000009e381ed636487a82f3b47f9571b78f332b6beac4b3e60927d3abc629,00000000ffff0000000000000000000000000000000000000000000000000000
